pro_id;pro_nama;dapil_id;dapil_kode;dapil_nama;URUTAN_SUARA_PARTAI;partai_id;PARTAI POLITIK;Urutan1;id;nama;nomor_urut;jenis_kelamin;tempat_tinggal;Suara;% SUARA;URUTAN SUARA;KURSI KE 1;KURSI KE 2;KURSI KE 3;KURSI KE 4;KURSI KE 5;URUTAN KURSI;TOTAL;JUMLAH KURSI;;PROVINSI;DAPIL DPRRI;;;;;;
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;9;14;PARTAI DEMOKRAT;2;111203;SUCI AYU WANDINI;3;P;KOTA ADM. JAKARTA TIMUR;15094;0,151877082;2;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;9;14;PARTAI DEMOKRAT;2;111202;Raymon Aprinaldi B.Sc. M.B.A.;2;L;KOTA DEPOK;5252;0,05284606;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;9;14;PARTAI DEMOKRAT;2;111206;MOHAMAD ALY SHOBAT;6;L;KOTA ADM. JAKARTA PUSAT;4941;0,049716752;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;9;14;PARTAI DEMOKRAT;2;111205;ANDI JEHAN INDIRA ZHAZHA;5;P;KOTA ADM. JAKARTA TIMUR;1721;0,017316845;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;9;14;PARTAI DEMOKRAT;2;111204;MR. EKI PITUNG;4;L;KOTA ADM. JAKARTA TIMUR;1112;0,011189036;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;9;14;PARTAI DEMOKRAT;3;333333;TOTAL SUARA PARTAI;;;;99383;0,055741486;;;;;;;;;0;;;;;;;;;1
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;1;999999;SUARA PARTAI;;;;13812;0,173358603;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;113722;H. ACHMAD FAUZAN H. S.H.;2;L;KOTA ADM. JAKARTA TIMUR;48755;0,6119388;1;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;113721;MUHAMMAD YUNUS RAZAK;1;L;KOTA ADM. JAKARTA TIMUR;8717;0,109409712;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;113726;GILANG DIRGAHARI;6;L;KOTA BEKASI;4813;0,060409424;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;113723;Dr. Ir. Hj. YATTY MARYATI;3;P;KOTA BEKASI;2464;0,030926412;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;113724;SUHAIRI;4;L;KOTA ADM. JAKARTA TIMUR;655;0,008221104;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;2;113725;ELSA NUR SAUFIDA;5;P;KOTA ADM. JAKARTA SELATAN;457;0,005735946;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;10;17;PARTAI PERSATUAN PEMBANGUNAN;3;333333;TOTAL SUARA PARTAI;;;;79673;0,04468663;;;;;;;;;0;;;;;;;;;1
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;1;999999;SUARA PARTAI;;;;10551;0,420291587;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;2;104481;Said Salahudin;1;L;KOTA ADM. JAKARTA TIMUR;7671;0,305568834;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;2;104482;JAMES SIMANJUNTAK M.H.;2;L;KOTA ADM. JAKARTA UTARA;2114;0,084209688;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;2;104483;Mutia Nurmala S.I.Kom.;3;P;KOTA ADM. JAKARTA TIMUR;1797;0,071582218;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;2;104485;H. Teddy Surya S.Sos.;5;L;KOTA ADM. JAKARTA TIMUR;1214;0,048358827;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;2;104486;Melisa Nur Fitriane S.Kel.;6;P;KOTA ADM. JAKARTA TIMUR;986;0,039276609;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;2;104484;Andi Harnoko;4;L;KOTA ADM. JAKARTA UTARA;771;0,030712237;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;11;6;PARTAI BURUH;3;333333;TOTAL SUARA PARTAI;;;;25104;0,014080218;;;;;;;;;0;;;;;;;;;1
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;1;999999;SUARA PARTAI;;;;7633;0,312571663;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;2;112882;H. AIMAN WITJAKSONO S.T. M.Si.;2;L;KOTA DEPOK;8605;0,352375102;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;2;112881;YUSUF MANSUR ALIAS JAM'AN NURCHOTIB MANSUR S.H.I. M.E.;1;L;KOTA TANGERANG;4245;0,173832924;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;2;112885;Kolonel TNI (Purn.) A PARLINDUNGAN DAMANIK S.T.;5;L;KOTA ADM. JAKARTA TIMUR;1491;0,061056511;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;2;112883;SANDRA CHARLOTHA LELULY;3;P;KOTA ADM. JAKARTA TIMUR;1361;0,055733006;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;2;112886;IDA FARIDA;6;P;KOTA ADM. JAKARTA SELATAN;555;0,022727273;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;2;112884;YAND ABRAHAM D. MANALU S.T.;4;L;KOTA ADM. JAKARTA BARAT;530;0,021703522;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;12;16;PARTAI PERINDO;3;333333;TOTAL SUARA PARTAI;;;;24420;0,013696579;;;;;;;;;0;;;;;;;;;1
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;1;999999;SUARA PARTAI;;;;4428;0,331809667;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;2;114561;BUNI YANI;1;L;KOTA DEPOK;3967;0,297264893;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;2;114562;SRI ESTI S. APUNG S.H. M.Kn.;2;P;KOTA ADM. JAKARTA TIMUR;1861;0,139452979;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;2;114564;ANNA QURRATIN KHAFIYAH S.Sos. S.Pd.;4;P;KOTA ADM. JAKARTA TIMUR;1019;0,076358187;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;2;114565;drg. NYI AYU S. PERMANA A.;5;P;KOTA ADM. JAKARTA TIMUR;917;0,068714874;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;2;114563;ARHAM SETIAWAN S.E. S.H.;3;L;BOGOR;666;0,049906332;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;2;114566;EDWIN JUNAIDI S.Kom.;6;L;KOTA ADM. JAKARTA TIMUR;487;0,036493069;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;13;24;PARTAI UMMAT;3;333333;TOTAL SUARA PARTAI;;;;13345;0,007484883;;;;;;;;;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;1;999999;SUARA PARTAI;;;;3596;0,341922602;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105321;SELAMAT NURDIN S.Sos. M.M.;1;L;KOTA ADM. JAKARTA TIMUR;3718;0,353522868;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105322;SILVIANTI SETIAWAN S.Si. M.M.Pd.;2;P;KOTA ADM. JAKARTA PUSAT;1329;0,126366835;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105324;ARYO TYASMORO S.H.;4;L;KOTA ADM. JAKARTA TIMUR;759;0,072168869;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105323;HERU COKRO;3;L;KOTA ADM. JAKARTA SELATAN;585;0,055624227;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;2;105325;FATIMAH;5;P;KOTA ADM. JAKARTA TIMUR;530;0,050394599;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;14;7;PARTAI GELOMBANG RAKYAT INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;10517;0,005898727;;;;;;;;;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;1;999999;SUARA PARTAI;;;;2339;0,30619191;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;2;107841;Dr. H. CHAIRUL UMAIYA M.M. Ak.;1;L;KOTA ADM. JAKARTA TIMUR;1919;0,251210891;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;2;107842;Irjen. Pol. (Purn.) Drs. SYAFRIZAL AHIAR S.H. M.M.;2;L;KOTA ADM. JAKARTA TIMUR;1575;0,206178819;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;2;107844;Brigjen. TNI (Purn.) M.J.P. HUTAGAOL;4;L;KOTA ADM. JAKARTA TIMUR;868;0,113627438;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;2;107843;RAMAYATI BRAHMANA S.H. M.H.;3;P;KOTA ADM. JAKARTA TIMUR;526;0,06885718;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;2;107845;H. M. SUHAIDI KS. S.E.;5;L;KOTA ADM. JAKARTA BARAT;221;0,028930488;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;2;107846;NY. IRMA SUDARSONO;6;P;KOTA ADM. JAKARTA SELATAN;191;0,025003273;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;15;10;PARTAI HATI NURANI RAKYAT;3;333333;TOTAL SUARA PARTAI;;;;7639;0,004284528;;;;;;;;;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;1;999999;SUARA PARTAI;;;;1446;0,39336235;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;2;110361;AFRIYENI NOOR S.T.;1;P;KOTA TANGERANG SELATAN;760;0,206746464;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;2;110362;dr. AGUS WIBISONO;2;L;KOTA ADM. JAKARTA TIMUR;747;0,203210011;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;2;110366;DIAN PUSPA SARI;6;P;KOTA ADM. JAKARTA TIMUR;242;0,065832427;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;2;110363;TIMBO PARSAULIAN MANALU S.T.;3;L;KOTA TANGERANG;213;0,057943417;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;2;110364;YANUARDI;4;L;KOTA ADM. JAKARTA TIMUR;172;0,046789989;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;2;110365;ATUM S.H.;5;L;KOTA ADM. JAKARTA SELATAN;96;0,026115343;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;16;13;PARTAI BULAN BINTANG;3;333333;TOTAL SUARA PARTAI;;;;3676;0,002061778;;;;;;;;;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;1;999999;SUARA PARTAI;;;;1046;0,347508306;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108681;AGUNG RIAN HIDAYAT S.H.;1;L;KOTA ADM. JAKARTA UTARA;569;0,189036545;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108682;EKA ARUM MAQSHUUROH;2;P;KOTA ADM. JAKARTA TIMUR;399;0,13255814;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108683;MAHMUDDIN MANURUNG S.H. M.H.;3;L;KOTA ADM. JAKARTA PUSAT;322;0,106976744;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108686;MUHAMMAD ISMAIL PRIYONO;6;L;KOTA ADM. JAKARTA TIMUR;237;0,078737542;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108685;GEBI MELANIA PARINUSSA;5;P;KOTA ADM. JAKARTA TIMUR;224;0,074418605;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;2;108684;ZAINAL ABIDINSYAH RUMAGIAR;4;L;KOTA ADM. JAKARTA TIMUR;213;0,07076412;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;17;11;PARTAI GARDA REPUBLIK INDONESIA;3;333333;TOTAL SUARA PARTAI;;;;3010;0,001688235;;;;;;;;;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;1;999999;SUARA PARTAI;;;;1181;0,410211879;;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;107001;SISKA S.H. M.Hum.;1;P;KOTA ADM. JAKARTA TIMUR;480;0,166724557;1;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;107004;KHAIRUL IMAN S.E. M.Ud.;4;L;KOTA ADM. JAKARTA TIMUR;437;0,151788816;2;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;107003;RENHARD IMMANUEL;3;L;KOTA TANGERANG SELATAN;271;0,094129906;3;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;107002;Ir. R. IMAM SUCIPTO;2;L;KOTA ADM. JAKARTA TIMUR;255;0,088572421;4;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;107006;R.A. ARIMBI DEWI S.E.;6;P;KOTA ADM. JAKARTA PUSAT;128;0,044459882;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;2;107005;PONDANG BARINGBING;5;L;KOTA ADM. JAKARTA PUSAT;127;0,044112539;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;7644;3101;DKI JAKARTA I;18;9;PARTAI KEBANGKITAN NUSANTARA;3;333333;TOTAL SUARA PARTAI;;;;2879;0,00161476;;;;;;;;;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;1;999999;SUARA PARTAI;;;;117876;0,244020387;;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105991;Dr. H. M. HIDAYAT NUR WAHID M.A.;1;L;KOTA ADM. JAKARTA SELATAN;227974;0,471939187;1;1;;;;;1;1;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105992;Dr. Hj. KURNIASIH MUFIDAYATI M.Si.;2;P;KOTA ADM. JAKARTA SELATAN;62755;0,129911936;2;;7;;;;7;1;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105994;Dr. H. MUHAMMAD IQBAL Psikolog.;4;L;KOTA TANGERANG SELATAN;38806;0,080334039;3;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105993;FAROUK ABDULLAH ALWYNI S.E. M.A. M.B.A.;3;L;KOTA ADM. JAKARTA PUSAT;22393;0,046356752;4;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105997;M. RUSDI;7;L;KOTA ADM. JAKARTA SELATAN;6173;0,012779004;5;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105995;Hj. OFIYATI SOBRIYAH S.H. SpN.;5;P;KOTA ADM. JAKARTA PUSAT;5175;0,010712999;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;2;105996;Dr. ENGKUR S.I.P. M.E.;6;P;KOTA DEPOK;1906;0,003945696;7;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;1;8;PARTAI KEADILAN SEJAHTERA;3;333333;TOTAL SUARA PARTAI;;;;483058;0,190124251;;;;;;;;;2;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;1;999999;SUARA PARTAI;;;;112307;0,304551445;;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101792;ONCE MEKEL S.H.;2;L;KOTA ADM. JAKARTA SELATAN;60623;0,164396006;1;2;;;;;2;1;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101797;MASINTON PASARIBU;7;L;KOTA ADM. JAKARTA TIMUR;50992;0,13827889;2;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101791;Ir. ERIKO SOTARDUGA B. P. S.;1;L;KOTA ADM. JAKARTA PUSAT;48737;0,132163835;3;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101795;RONNY TALAPESSY S.H. M.H.;5;L;KOTA TANGERANG;38325;0,103928821;4;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101794;H. PRASETYO EDI MARSUDI S.H.;4;L;KOTA ADM. JAKARTA SELATAN;31478;0,08536129;5;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101793;REGINA VIANNEY AYUDYA S.Sos. M.I.Kom.;3;P;KOTA ADM. JAKARTA SELATAN;21638;0,058677413;6;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;2;101796;NURUL AGUSTINA S.E.;6;P;KOTA ADM. JAKARTA SELATAN;4662;0,0126423;7;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;2;3;PARTAI DEMOKRASI INDONESIA PERJUANGAN;3;333333;TOTAL SUARA PARTAI;;;;368762;0,145139091;;;;;;;;;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;1;999999;SUARA PARTAI;;;;139787;0,423819154;;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100951;Hj. HIMMATUL ALIYAH S.Sos. M.Si.;1;P;TANGERANG;94543;0,28664421;1;3;;;;;3;1;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100952;Ir. IWAN SUMULE;2;L;KOTA ADM. JAKARTA PUSAT;27049;0,08200966;2;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100955;EMIL MALIK IBRAHIM;5;L;KOTA ADM. JAKARTA SELATAN;17656;0,053531094;3;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100954;DEVI TAURISA S.H. M.H.;4;P;KOTA ADM. JAKARTA SELATAN;17193;0,052127327;4;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100953;HARABDU;3;L;KOTA ADM. JAKARTA SELATAN;16232;0,049213679;5;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100956;Dr. RIRIN WULANDARI S.E. M.M.;6;P;KOTA ADM. JAKARTA PUSAT;13637;0,041345918;6;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;2;100957;AGUS ANWAR MOKA;7;L;KOTA DEPOK;3730;0,011308959;7;;;;;;0;0;0;;;;;;;;;0
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;3;2;PARTAI GERAKAN INDONESIA RAYA;3;333333;TOTAL SUARA PARTAI;;;;329827;0,12981487;;;;;;;;;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;1;999999;SUARA PARTAI;;;;58839;0,227067141;;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;2;102633;ABRAHAM SRIDJAJA S.H. M.H. C.L.A.;3;L;KOTA ADM. JAKARTA PUSAT;76945;0,296940485;1;4;;;;;4;1;1;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;2;102631;CHRISTINA ARYANI S.E. S.H. M.H.;1;P;KOTA ADM. JAKARTA SELATAN;32416;0,125097443;2;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;2;102634;H. MUHAMMAD AINUL YAKIN S.Sy. M.A.P.;4;L;KOTA ADM. JAKARTA SELATAN;28046;0,10823306;3;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;2;102636;Hj. ERLINA KUMALA ESTI S.E. S.H. M.Kn.;6;P;KOTA ADM. JAKARTA SELATAN;27466;0,105994767;4;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;2;102637;CHONG SUNG KIM S.H. M.H.;7;L;KOTA ADM. JAKARTA TIMUR;21346;0,082376913;5;;;;;;0;0;0;;;;;;;;;1
31;DKI JAKARTA;5008;3102;DKI JAKARTA II;4;4;PARTAI GOLONGAN KARYA;2;102632;Ir. ALIWONGSO HALOMOAN SINAGA;2;L;KOTA ADM. JAKARTA SELATAN;9227;0,03560816;6;;;;;;0;0;0;;;;;;;;;0
